Bericht:;Strom;;;;;;;;;;;;;;;;;;;;
von;01.01.2019 00:00;;;;;;;;;;;;;;;;;;;;
bis;01.01.2020 00:00;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;P1_H4_EDA;P4_H4_EDA;Z1_Bad_H4_EDA;Z1_RLT_H4_EDA;Z1_TWW_H4_EDA;Z_EV_H4_EDA;Z_H4_EDA;;;
2019;4;18;Sonntag;28;So 28.04.19;16:00;16;4;28.04.2019 16:00;28.04.2019 16:15;;0;0,02;0;3;2;48;53;;;
2019;4;18;Sonntag;28;So 28.04.19;16:15;16;4;28.04.2019 16:15;28.04.2019 16:30;;0;0;0;2;1;49;53;;;
2019;4;18;Sonntag;28;So 28.04.19;16:30;16;4;28.04.2019 16:30;28.04.2019 16:45;;0;0,02;0;2;2;41;44;;;
2019;4;18;Sonntag;28;So 28.04.19;16:45;16;4;28.04.2019 16:45;28.04.2019 17:00;;0;0,02;0;2;20;35;59;;;
2019;4;18;Sonntag;28;So 28.04.19;17:00;17;4;28.04.2019 17:00;28.04.2019 17:15;;0;0,02;0;3;85;34;123;;;
2019;4;18;Sonntag;28;So 28.04.19;17:15;17;4;28.04.2019 17:15;28.04.2019 17:30;;0;0;0;2;2;20;24;;;
2019;4;18;Sonntag;28;So 28.04.19;17:30;17;4;28.04.2019 17:30;28.04.2019 17:45;;0;0,02;0;2;1;23;27;;;
2019;4;18;Sonntag;28;So 28.04.19;17:45;17;4;28.04.2019 17:45;28.04.2019 18:00;;0;0,02;0;3;2;28;33;;;
2019;4;18;Sonntag;28;So 28.04.19;18:00;18;4;28.04.2019 18:00;28.04.2019 18:15;;0;0,02;0;2;2;44;49;;;
2019;4;18;Sonntag;28;So 28.04.19;18:15;18;4;28.04.2019 18:15;28.04.2019 18:30;;0;0,01;0;3;88;40;132;;;
2019;4;18;Sonntag;28;So 28.04.19;18:30;18;4;28.04.2019 18:30;28.04.2019 18:45;;0;0,01;0;4;126;272;403;;;
2019;4;18;Sonntag;28;So 28.04.19;18:45;18;4;28.04.2019 18:45;28.04.2019 19:00;;0;0,02;0;3;35;238;277;;;
2019;4;18;Sonntag;28;So 28.04.19;19:00;19;4;28.04.2019 19:00;28.04.2019 19:15;;0;0,02;0;3;2;69;75;;;
2019;4;18;Sonntag;28;So 28.04.19;19:15;19;4;28.04.2019 19:15;28.04.2019 19:30;;0;0,01;0;4;2;94;99;;;
2019;4;18;Sonntag;28;So 28.04.19;19:30;19;4;28.04.2019 19:30;28.04.2019 19:45;;0;0,01;0;3;96;90;191;;;
2019;4;18;Sonntag;28;So 28.04.19;19:45;19;4;28.04.2019 19:45;28.04.2019 20:00;;0;0,03;0;3;125;81;211;;;
2019;4;18;Sonntag;28;So 28.04.19;20:00;20;4;28.04.2019 20:00;28.04.2019 20:15;;0;0,02;0;3;52;70;127;;;
2019;4;18;Sonntag;28;So 28.04.19;20:15;20;4;28.04.2019 20:15;28.04.2019 20:30;;0;0;0;4;1;51;56;;;
2019;4;18;Sonntag;28;So 28.04.19;20:30;20;4;28.04.2019 20:30;28.04.2019 20:45;;0;0,02;0;3;2;49;54;;;
2019;4;18;Sonntag;28;So 28.04.19;20:45;20;4;28.04.2019 20:45;28.04.2019 21:00;;0;0,02;0;3;32;52;89;;;
2019;4;18;Sonntag;28;So 28.04.19;21:00;21;4;28.04.2019 21:00;28.04.2019 21:15;;0;0,02;0;4;96;63;163;;;
2019;4;18;Sonntag;28;So 28.04.19;21:15;21;4;28.04.2019 21:15;28.04.2019 21:30;;0;0;0;4;1;63;68;;;
2019;4;18;Sonntag;28;So 28.04.19;21:30;21;4;28.04.2019 21:30;28.04.2019 21:45;;0;0,02;0;2;2;64;69;;;
2019;4;18;Sonntag;28;So 28.04.19;21:45;21;4;28.04.2019 21:45;28.04.2019 22:00;;0;0,02;0;3;1;63;68;;;
2019;4;18;Sonntag;28;So 28.04.19;22:00;22;4;28.04.2019 22:00;28.04.2019 22:15;;0;0;0;3;1;62;67;;;
2019;4;18;Sonntag;28;So 28.04.19;22:15;22;4;28.04.2019 22:15;28.04.2019 22:30;;0;0;0;3;1;89;93;;;
2019;4;18;Sonntag;28;So 28.04.19;22:30;22;4;28.04.2019 22:30;28.04.2019 22:45;;0;0;0;3;2;79;83;;;
2019;4;18;Sonntag;28;So 28.04.19;22:45;22;4;28.04.2019 22:45;28.04.2019 23:00;;0;0;0;3;1;33;38;;;
2019;4;18;Sonntag;28;So 28.04.19;23:00;23;4;28.04.2019 23:00;28.04.2019 23:15;;0;0;0;2;1;36;40;;;
2019;4;18;Sonntag;28;So 28.04.19;23:15;23;4;28.04.2019 23:15;28.04.2019 23:30;;0;0;0;3;1;34;38;;;
2019;4;18;Sonntag;28;So 28.04.19;23:30;23;4;28.04.2019 23:30;28.04.2019 23:45;;0;0;0;2;1;33;37;;;
2019;4;18;Sonntag;28;So 28.04.19;23:45;23;4;28.04.2019 23:45;29.04.2019 00:00;;0;0;0;2;1;33;37;;;
2019;4;18;Montag;29;Mo 29.04.19;00:00;0;4;29.04.2019 00:00;29.04.2019 00:15;;0;0;0;3;1;33;37;;;
2019;4;18;Montag;29;Mo 29.04.19;00:15;0;4;29.04.2019 00:15;29.04.2019 00:30;;0;0;0;2;1;32;36;;;
2019;4;18;Montag;29;Mo 29.04.19;00:30;0;4;29.04.2019 00:30;29.04.2019 00:45;;0;0;0;2;1;32;36;;;
2019;4;18;Montag;29;Mo 29.04.19;00:45;0;4;29.04.2019 00:45;29.04.2019 01:00;;0;0;0;2;2;32;36;;;
2019;4;18;Montag;29;Mo 29.04.19;01:00;1;4;29.04.2019 01:00;29.04.2019 01:15;;0;0;0;3;1;31;35;;;
2019;4;18;Montag;29;Mo 29.04.19;01:15;1;4;29.04.2019 01:15;29.04.2019 01:30;;0;0;0;2;1;17;21;;;
2019;4;18;Montag;29;Mo 29.04.19;01:30;1;4;29.04.2019 01:30;29.04.2019 01:45;;0;0;0;2;1;16;20;;;
2019;4;18;Montag;29;Mo 29.04.19;01:45;1;4;29.04.2019 01:45;29.04.2019 02:00;;0;0;0;3;1;17;21;;;
2019;4;18;Montag;29;Mo 29.04.19;02:00;2;4;29.04.2019 02:00;29.04.2019 02:15;;0;0;0;2;22;17;42;;;
2019;4;18;Montag;29;Mo 29.04.19;02:15;2;4;29.04.2019 02:15;29.04.2019 02:30;;0;0;0;2;125;30;159;;;
2019;4;18;Montag;29;Mo 29.04.19;02:30;2;4;29.04.2019 02:30;29.04.2019 02:45;;0;0;0;3;22;33;57;;;
2019;4;18;Montag;29;Mo 29.04.19;02:45;2;4;29.04.2019 02:45;29.04.2019 03:00;;0;0;0;2;1;32;36;;;
2019;4;18;Montag;29;Mo 29.04.19;03:00;3;4;29.04.2019 03:00;29.04.2019 03:15;;0;0;0;2;1;32;36;;;
2019;4;18;Montag;29;Mo 29.04.19;03:15;3;4;29.04.2019 03:15;29.04.2019 03:30;;0;0;0;3;1;31;36;;;
2019;4;18;Montag;29;Mo 29.04.19;03:30;3;4;29.04.2019 03:30;29.04.2019 03:45;;0;0;0;2;1;32;35;;;
2019;4;18;Montag;29;Mo 29.04.19;03:45;3;4;29.04.2019 03:45;29.04.2019 04:00;;0;0;0;2;1;21;25;;;
2019;4;18;Montag;29;Mo 29.04.19;04:00;4;4;29.04.2019 04:00;29.04.2019 04:15;;0;0;0;2;1;17;21;;;
2019;4;18;Montag;29;Mo 29.04.19;04:15;4;4;29.04.2019 04:15;29.04.2019 04:30;;0;0;0;3;2;16;20;;;
2019;4;18;Montag;29;Mo 29.04.19;04:30;4;4;29.04.2019 04:30;29.04.2019 04:45;;0;0;0;2;1;17;21;;;
2019;4;18;Montag;29;Mo 29.04.19;04:45;4;4;29.04.2019 04:45;29.04.2019 05:00;;0;0;0;2;1;28;32;;;
2019;4;18;Montag;29;Mo 29.04.19;05:00;5;4;29.04.2019 05:00;29.04.2019 05:15;;0;0;0;3;1;32;35;;;
2019;4;18;Montag;29;Mo 29.04.19;05:15;5;4;29.04.2019 05:15;29.04.2019 05:30;;0;0;0;2;1;32;36;;;
2019;4;18;Montag;29;Mo 29.04.19;05:30;5;4;29.04.2019 05:30;29.04.2019 05:45;;0;0;0;2;1;32;36;;;
2019;4;18;Montag;29;Mo 29.04.19;05:45;5;4;29.04.2019 05:45;29.04.2019 06:00;;0;0;0;3;1;31;36;;;
2019;4;18;Montag;29;Mo 29.04.19;06:00;6;4;29.04.2019 06:00;29.04.2019 06:15;;0;0,02;0;2;2;32;36;;;
2019;4;18;Montag;29;Mo 29.04.19;06:15;6;4;29.04.2019 06:15;29.04.2019 06:30;;0;0,01;0;2;2;17;22;;;
2019;4;18;Montag;29;Mo 29.04.19;06:30;6;4;29.04.2019 06:30;29.04.2019 06:45;;0;0,01;0;2;106;72;181;;;
2019;4;18;Montag;29;Mo 29.04.19;06:45;6;4;29.04.2019 06:45;29.04.2019 07:00;;0;0,02;0;3;105;21;130;;;
2019;4;18;Montag;29;Mo 29.04.19;07:00;7;4;29.04.2019 07:00;29.04.2019 07:15;;0;0,02;0;2;2;23;28;;;
2019;4;18;Montag;29;Mo 29.04.19;07:15;7;4;29.04.2019 07:15;29.04.2019 07:30;;0;0,01;0;2;1;32;36;;;
2019;4;18;Montag;29;Mo 29.04.19;07:30;7;4;29.04.2019 07:30;29.04.2019 07:45;;0;0,01;0;3;2;32;36;;;
2019;4;18;Montag;29;Mo 29.04.19;07:45;7;4;29.04.2019 07:45;29.04.2019 08:00;;0;0,03;0;2;6;32;42;;;
2019;4;18;Montag;29;Mo 29.04.19;08:00;8;4;29.04.2019 08:00;29.04.2019 08:15;;0;0,02;0;2;86;31;120;;;
2019;4;18;Montag;29;Mo 29.04.19;08:15;8;4;29.04.2019 08:15;29.04.2019 08:30;;0;0;0;3;1;30;34;;;
2019;4;18;Montag;29;Mo 29.04.19;08:30;8;4;29.04.2019 08:30;29.04.2019 08:45;;0;0,02;0;2;2;17;21;;;
2019;4;18;Montag;29;Mo 29.04.19;08:45;8;4;29.04.2019 08:45;29.04.2019 09:00;;0;0,02;0;2;2;17;23;;;
2019;4;18;Montag;29;Mo 29.04.19;09:00;9;4;29.04.2019 09:00;29.04.2019 09:15;;0;0,02;0;3;1;17;21;;;
2019;4;18;Montag;29;Mo 29.04.19;09:15;9;4;29.04.2019 09:15;29.04.2019 09:30;;0;0;0;2;95;28;126;;;
2019;4;18;Montag;29;Mo 29.04.19;09:30;9;4;29.04.2019 09:30;29.04.2019 09:45;;0;0,02;0;2;60;50;113;;;
2019;4;18;Montag;29;Mo 29.04.19;09:45;9;4;29.04.2019 09:45;29.04.2019 10:00;;0;0,02;0;2;2;82;87;;;
2019;4;18;Montag;29;Mo 29.04.19;10:00;10;4;29.04.2019 10:00;29.04.2019 10:15;;0;0,02;0;3;2;121;126;;;
2019;4;18;Montag;29;Mo 29.04.19;10:15;10;4;29.04.2019 10:15;29.04.2019 10:30;;0;0,01;0;2;1;33;37;;;
2019;4;18;Montag;29;Mo 29.04.19;10:30;10;4;29.04.2019 10:30;29.04.2019 10:45;;0;0,01;0;2;2;61;65;;;
2019;4;18;Montag;29;Mo 29.04.19;10:45;10;4;29.04.2019 10:45;29.04.2019 11:00;;0;0,02;0;3;45;73;121;;;
2019;4;18;Montag;29;Mo 29.04.19;11:00;11;4;29.04.2019 11:00;29.04.2019 11:15;;0;0,02;0;2;95;28;127;;;
2019;4;18;Montag;29;Mo 29.04.19;11:15;11;4;29.04.2019 11:15;29.04.2019 11:30;;0;0,01;0;2;1;44;48;;;
2019;4;18;Montag;29;Mo 29.04.19;11:30;11;4;29.04.2019 11:30;29.04.2019 11:45;;0;0,01;0;3;2;47;51;;;
2019;4;18;Montag;29;Mo 29.04.19;11:45;11;4;29.04.2019 11:45;29.04.2019 12:00;;0;0,03;0;2;2;45;50;;;
2019;4;18;Montag;29;Mo 29.04.19;12:00;12;4;29.04.2019 12:00;29.04.2019 12:15;;0;0,02;0;2;3;46;52;;;
2019;4;18;Montag;29;Mo 29.04.19;12:15;12;4;29.04.2019 12:15;29.04.2019 12:30;;0;0;0;2;114;44;162;;;
2019;4;18;Montag;29;Mo 29.04.19;12:30;12;4;29.04.2019 12:30;29.04.2019 12:45;;0;0,02;0;3;3;42;48;;;
2019;4;18;Montag;29;Mo 29.04.19;12:45;12;4;29.04.2019 12:45;29.04.2019 13:00;;0;0,02;0;2;2;26;31;;;
2019;4;18;Montag;29;Mo 29.04.19;13:00;13;4;29.04.2019 13:00;29.04.2019 13:15;;0;0,02;0;2;1;16;21;;;
2019;4;18;Montag;29;Mo 29.04.19;13:15;13;4;29.04.2019 13:15;29.04.2019 13:30;;0;0;0;3;2;17;20;;;
2019;4;18;Montag;29;Mo 29.04.19;13:30;13;4;29.04.2019 13:30;29.04.2019 13:45;;0;0,02;0;2;68;30;101;;;
2019;4;18;Montag;29;Mo 29.04.19;13:45;13;4;29.04.2019 13:45;29.04.2019 14:00;;0,01;0,02;0;2;44;196;244;;;
2019;4;18;Montag;29;Mo 29.04.19;14:00;14;4;29.04.2019 14:00;29.04.2019 14:15;;0,01;0,02;0;3;3;92;98;;;
2019;4;18;Montag;29;Mo 29.04.19;14:15;14;4;29.04.2019 14:15;29.04.2019 14:30;;0,02;0,01;0;2;1;59;63;;;
2019;4;18;Montag;29;Mo 29.04.19;14:30;14;4;29.04.2019 14:30;29.04.2019 14:45;;0;0,01;0;2;2;35;39;;;
2019;4;18;Montag;29;Mo 29.04.19;14:45;14;4;29.04.2019 14:45;29.04.2019 15:00;;0;0,02;0;2;11;32;46;;;
2019;4;18;Montag;29;Mo 29.04.19;15:00;15;4;29.04.2019 15:00;29.04.2019 15:15;;0;0,02;0;3;102;40;146;;;
2019;4;18;Montag;29;Mo 29.04.19;15:15;15;4;29.04.2019 15:15;29.04.2019 15:30;;0;0,01;0;2;2;32;36;;;
2019;4;18;Montag;29;Mo 29.04.19;15:30;15;4;29.04.2019 15:30;29.04.2019 15:45;;0;0,01;0;2;1;37;43;;;
2019;4;18;Montag;29;Mo 29.04.19;15:45;15;4;29.04.2019 15:45;29.04.2019 16:00;;0;0,03;0;3;2;32;36;;;
2019;4;18;Montag;29;Mo 29.04.19;16:00;16;4;29.04.2019 16:00;29.04.2019 16:15;;0;0,02;0;2;2;31;36;;;
2019;4;18;Montag;29;Mo 29.04.19;16:15;16;4;29.04.2019 16:15;29.04.2019 16:30;;0;0;0;2;1;32;35;;;
2019;4;18;Montag;29;Mo 29.04.19;16:30;16;4;29.04.2019 16:30;29.04.2019 16:45;;0;0,02;0;3;88;32;123;;;
2019;4;18;Montag;29;Mo 29.04.19;16:45;16;4;29.04.2019 16:45;29.04.2019 17:00;;0;0,02;0;2;32;37;72;;;
2019;4;18;Montag;29;Mo 29.04.19;17:00;17;4;29.04.2019 17:00;29.04.2019 17:15;;0;0,02;0;2;2;22;27;;;
2019;4;18;Montag;29;Mo 29.04.19;17:15;17;4;29.04.2019 17:15;29.04.2019 17:30;;0;0;0;2;1;20;24;;;
2019;4;18;Montag;29;Mo 29.04.19;17:30;17;4;29.04.2019 17:30;29.04.2019 17:45;;0;0,02;0;3;2;19;24;;;
2019;4;18;Montag;29;Mo 29.04.19;17:45;17;4;29.04.2019 17:45;29.04.2019 18:00;;0;0,02;0;2;34;130;167;;;
2019;4;18;Montag;29;Mo 29.04.19;18:00;18;4;29.04.2019 18:00;29.04.2019 18:15;;0;0,02;0;2;74;417;495;;;
2019;4;18;Montag;29;Mo 29.04.19;18:15;18;4;29.04.2019 18:15;29.04.2019 18:30;;0;0,01;0;3;1;294;298;;;
2019;4;18;Montag;29;Mo 29.04.19;18:30;18;4;29.04.2019 18:30;29.04.2019 18:45;;0;0,01;0;2;2;361;366;;;
2019;4;18;Montag;29;Mo 29.04.19;18:45;18;4;29.04.2019 18:45;29.04.2019 19:00;;0;0,02;0;2;2;76;80;;;
2019;4;18;Montag;29;Mo 29.04.19;19:00;19;4;29.04.2019 19:00;29.04.2019 19:15;;0;0,02;0;3;2;74;80;;;
2019;4;18;Montag;29;Mo 29.04.19;19:15;19;4;29.04.2019 19:15;29.04.2019 19:30;;0;0,01;0;2;109;76;188;;;
2019;4;18;Montag;29;Mo 29.04.19;19:30;19;4;29.04.2019 19:30;29.04.2019 19:45;;0;0,01;0;2;9;66;78;;;
2019;4;18;Montag;29;Mo 29.04.19;19:45;19;4;29.04.2019 19:45;29.04.2019 20:00;;0;0,03;0;3;2;64;69;;;
2019;4;18;Montag;29;Mo 29.04.19;20:00;20;4;29.04.2019 20:00;29.04.2019 20:15;;0;0,02;0;2;2;61;66;;;
2019;4;18;Montag;29;Mo 29.04.19;20:15;20;4;29.04.2019 20:15;29.04.2019 20:30;;0;0;0;2;101;56;160;;;
2019;4;18;Montag;29;Mo 29.04.19;20:30;20;4;29.04.2019 20:30;29.04.2019 20:45;;0;0,02;0;2;91;53;147;;;
2019;4;18;Montag;29;Mo 29.04.19;20:45;20;4;29.04.2019 20:45;29.04.2019 21:00;;0;0,02;0;3;2;54;59;;;
2019;4;18;Montag;29;Mo 29.04.19;21:00;21;4;29.04.2019 21:00;29.04.2019 21:15;;0;0,02;0;2;1;52;57;;;
2019;4;18;Montag;29;Mo 29.04.19;21:15;21;4;29.04.2019 21:15;29.04.2019 21:30;;0;0;0;3;2;86;91;;;
2019;4;18;Montag;29;Mo 29.04.19;21:30;21;4;29.04.2019 21:30;29.04.2019 21:45;;0;0,02;0;3;59;123;185;;;
2019;4;18;Montag;29;Mo 29.04.19;21:45;21;4;29.04.2019 21:45;29.04.2019 22:00;;0;0,02;0;3;58;56;119;;;
2019;4;18;Montag;29;Mo 29.04.19;22:00;22;4;29.04.2019 22:00;29.04.2019 22:15;;0;0;0;3;1;68;72;;;
2019;4;18;Montag;29;Mo 29.04.19;22:15;22;4;29.04.2019 22:15;29.04.2019 22:30;;0;0;0;3;1;48;53;;;
2019;4;18;Montag;29;Mo 29.04.19;22:30;22;4;29.04.2019 22:30;29.04.2019 22:45;;0;0;0;2;1;38;42;;;
2019;4;18;Montag;29;Mo 29.04.19;22:45;22;4;29.04.2019 22:45;29.04.2019 23:00;;0;0;0;3;1;36;41;;;
2019;4;18;Montag;29;Mo 29.04.19;23:00;23;4;29.04.2019 23:00;29.04.2019 23:15;;0;0;0;3;1;35;39;;;
2019;4;18;Montag;29;Mo 29.04.19;23:15;23;4;29.04.2019 23:15;29.04.2019 23:30;;0;0;0;2;2;35;39;;;
2019;4;18;Montag;29;Mo 29.04.19;23:30;23;4;29.04.2019 23:30;29.04.2019 23:45;;0;0;0;2;1;34;38;;;
2019;4;18;Montag;29;Mo 29.04.19;23:45;23;4;29.04.2019 23:45;30.04.2019 00:00;;0;0;0;3;1;32;36;;;
2019;4;18;Dienstag;30;Di 30.04.19;00:00;0;4;30.04.2019 00:00;30.04.2019 00:15;;0;0;0;2;1;32;36;;;
2019;4;18;Dienstag;30;Di 30.04.19;00:15;0;4;30.04.2019 00:15;30.04.2019 00:30;;0;0;0;2;1;33;36;;;
2019;4;18;Dienstag;30;Di 30.04.19;00:30;0;4;30.04.2019 00:30;30.04.2019 00:45;;0;0;0;3;1;31;36;;;
2019;4;18;Dienstag;30;Di 30.04.19;00:45;0;4;30.04.2019 00:45;30.04.2019 01:00;;0;0;0;2;1;27;31;;;
2019;4;18;Dienstag;30;Di 30.04.19;01:00;1;4;30.04.2019 01:00;30.04.2019 01:15;;0;0;0;2;1;17;20;;;
2019;4;18;Dienstag;30;Di 30.04.19;01:15;1;4;30.04.2019 01:15;30.04.2019 01:30;;0;0;0;3;1;17;21;;;
2019;4;18;Dienstag;30;Di 30.04.19;01:30;1;4;30.04.2019 01:30;30.04.2019 01:45;;0;0;0;2;2;17;21;;;
2019;4;18;Dienstag;30;Di 30.04.19;01:45;1;4;30.04.2019 01:45;30.04.2019 02:00;;0;0;0;2;1;27;31;;;
2019;4;18;Dienstag;30;Di 30.04.19;02:00;2;4;30.04.2019 02:00;30.04.2019 02:15;;0;0;0;2;1;32;36;;;
2019;4;18;Dienstag;30;Di 30.04.19;02:15;2;4;30.04.2019 02:15;30.04.2019 02:30;;0;0;0;3;1;31;35;;;
2019;4;18;Dienstag;30;Di 30.04.19;02:30;2;4;30.04.2019 02:30;30.04.2019 02:45;;0;0;0;2;1;32;36;;;
2019;4;18;Dienstag;30;Di 30.04.19;02:45;2;4;30.04.2019 02:45;30.04.2019 03:00;;0;0;0;2;1;31;35;;;
2019;4;18;Dienstag;30;Di 30.04.19;03:00;3;4;30.04.2019 03:00;30.04.2019 03:15;;0;0;0;3;1;32;35;;;
2019;4;18;Dienstag;30;Di 30.04.19;03:15;3;4;30.04.2019 03:15;30.04.2019 03:30;;0;0;0;2;1;31;36;;;
2019;4;18;Dienstag;30;Di 30.04.19;03:30;3;4;30.04.2019 03:30;30.04.2019 03:45;;0;0;0;2;1;27;31;;;
2019;4;18;Dienstag;30;Di 30.04.19;03:45;3;4;30.04.2019 03:45;30.04.2019 04:00;;0;0;0;3;2;17;20;;;
2019;4;18;Dienstag;30;Di 30.04.19;04:00;4;4;30.04.2019 04:00;30.04.2019 04:15;;0;0;0;2;1;16;21;;;
2019;4;18;Dienstag;30;Di 30.04.19;04:15;4;4;30.04.2019 04:15;30.04.2019 04:30;;0;0;0;2;1;17;20;;;
2019;4;18;Dienstag;30;Di 30.04.19;04:30;4;4;30.04.2019 04:30;30.04.2019 04:45;;0;0;0;2;1;16;21;;;
2019;4;18;Dienstag;30;Di 30.04.19;04:45;4;4;30.04.2019 04:45;30.04.2019 05:00;;0;0;0;3;1;18;21;;;
2019;4;18;Dienstag;30;Di 30.04.19;05:00;5;4;30.04.2019 05:00;30.04.2019 05:15;;0;0;0;2;1;32;36;;;
2019;4;18;Dienstag;30;Di 30.04.19;05:15;5;4;30.04.2019 05:15;30.04.2019 05:30;;0;0;0;2;1;32;36;;;
2019;4;18;Dienstag;30;Di 30.04.19;05:30;5;4;30.04.2019 05:30;30.04.2019 05:45;;0;0;0;3;1;32;36;;;
2019;4;18;Dienstag;30;Di 30.04.19;05:45;5;4;30.04.2019 05:45;30.04.2019 06:00;;0;0;0;2;1;32;36;;;
2019;4;18;Dienstag;30;Di 30.04.19;06:00;6;4;30.04.2019 06:00;30.04.2019 06:15;;0;0,02;0;2;3;32;37;;;
2019;4;18;Dienstag;30;Di 30.04.19;06:15;6;4;30.04.2019 06:15;30.04.2019 06:30;;0;0,01;0;3;100;31;135;;;
2019;4;18;Dienstag;30;Di 30.04.19;06:30;6;4;30.04.2019 06:30;30.04.2019 06:45;;0;0,01;0;2;127;73;203;;;
2019;4;18;Dienstag;30;Di 30.04.19;06:45;6;4;30.04.2019 06:45;30.04.2019 07:00;;0;0,02;0;2;31;21;56;;;
2019;4;18;Dienstag;30;Di 30.04.19;07:00;7;4;30.04.2019 07:00;30.04.2019 07:15;;0;0,02;0;2;2;16;21;;;
2019;4;18;Dienstag;30;Di 30.04.19;07:15;7;4;30.04.2019 07:15;30.04.2019 07:30;;0;0,01;0;3;1;18;22;;;
2019;4;18;Dienstag;30;Di 30.04.19;07:30;7;4;30.04.2019 07:30;30.04.2019 07:45;;0;0,01;0;2;64;32;99;;;
2019;4;18;Dienstag;30;Di 30.04.19;07:45;7;4;30.04.2019 07:45;30.04.2019 08:00;;0;0,03;0;2;33;32;67;;;
2019;4;18;Dienstag;30;Di 30.04.19;08:00;8;4;30.04.2019 08:00;30.04.2019 08:15;;0;0,02;0;3;2;32;37;;;
2019;4;18;Dienstag;30;Di 30.04.19;08:15;8;4;30.04.2019 08:15;30.04.2019 08:30;;0;0;0;2;1;32;36;;;
2019;4;18;Dienstag;30;Di 30.04.19;08:30;8;4;30.04.2019 08:30;30.04.2019 08:45;;0;0,02;0;2;1;32;36;;;
2019;4;18;Dienstag;30;Di 30.04.19;08:45;8;4;30.04.2019 08:45;30.04.2019 09:00;;0;0,02;0;3;28;33;64;;;
2019;4;18;Dienstag;30;Di 30.04.19;09:00;9;4;30.04.2019 09:00;30.04.2019 09:15;;0;0,02;0;2;124;104;232;;;
2019;4;18;Dienstag;30;Di 30.04.19;09:15;9;4;30.04.2019 09:15;30.04.2019 09:30;;0;0;0;2;2;60;65;;;
2019;4;18;Dienstag;30;Di 30.04.19;09:30;9;4;30.04.2019 09:30;30.04.2019 09:45;;0;0,02;0;2;2;266;271;;;
2019;4;18;Dienstag;30;Di 30.04.19;09:45;9;4;30.04.2019 09:45;30.04.2019 10:00;;0;0,02;0;3;1;321;326;;;
2019;4;18;Dienstag;30;Di 30.04.19;10:00;10;4;30.04.2019 10:00;30.04.2019 10:15;;0;0,02;0;2;3;34;39;;;
2019;4;18;Dienstag;30;Di 30.04.19;10:15;10;4;30.04.2019 10:15;30.04.2019 10:30;;0;0,01;0;2;101;33;138;;;
2019;4;18;Dienstag;30;Di 30.04.19;10:30;10;4;30.04.2019 10:30;30.04.2019 10:45;;0;0,01;0;3;76;35;115;;;
2019;4;18;Dienstag;30;Di 30.04.19;10:45;10;4;30.04.2019 10:45;30.04.2019 11:00;;0;0,02;0;2;2;368;372;;;
2019;4;18;Dienstag;30;Di 30.04.19;11:00;11;4;30.04.2019 11:00;30.04.2019 11:15;;0;0,02;0;2;2;33;38;;;
2019;4;18;Dienstag;30;Di 30.04.19;11:15;11;4;30.04.2019 11:15;30.04.2019 11:30;;0;0,01;0;3;1;34;37;;;
2019;4;18;Dienstag;30;Di 30.04.19;11:30;11;4;30.04.2019 11:30;30.04.2019 11:45;;0;0,01;0;2;78;48;130;;;
2019;4;18;Dienstag;30;Di 30.04.19;11:45;11;4;30.04.2019 11:45;30.04.2019 12:00;;0;0,03;0;2;122;257;383;;;
2019;4;18;Dienstag;30;Di 30.04.19;12:00;12;4;30.04.2019 12:00;30.04.2019 12:15;;0;0,02;0;2;3;39;44;;;
2019;4;18;Dienstag;30;Di 30.04.19;12:15;12;4;30.04.2019 12:15;30.04.2019 12:30;;0;0;0;3;1;37;42;;;
2019;4;18;Dienstag;30;Di 30.04.19;12:30;12;4;30.04.2019 12:30;30.04.2019 12:45;;0;0,02;0;2;2;27;31;;;
2019;4;18;Dienstag;30;Di 30.04.19;12:45;12;4;30.04.2019 12:45;30.04.2019 13:00;;0;0,02;0;2;17;22;43;;;
2019;4;18;Dienstag;30;Di 30.04.19;13:00;13;4;30.04.2019 13:00;30.04.2019 13:15;;0;0,02;0;3;127;23;153;;;
2019;4;18;Dienstag;30;Di 30.04.19;13:15;13;4;30.04.2019 13:15;30.04.2019 13:30;;0;0;0;2;21;22;47;;;
2019;4;18;Dienstag;30;Di 30.04.19;13:30;13;4;30.04.2019 13:30;30.04.2019 13:45;;0;0,02;0;2;2;24;28;;;
2019;4;18;Dienstag;30;Di 30.04.19;13:45;13;4;30.04.2019 13:45;30.04.2019 14:00;;0;0,02;0;3;2;32;36;;;
2019;4;18;Dienstag;30;Di 30.04.19;14:00;14;4;30.04.2019 14:00;30.04.2019 14:15;;0;0,02;0;2;1;34;40;;;
2019;4;18;Dienstag;30;Di 30.04.19;14:15;14;4;30.04.2019 14:15;30.04.2019 14:30;;0;0,01;0;2;86;36;124;;;
2019;4;18;Dienstag;30;Di 30.04.19;14:30;14;4;30.04.2019 14:30;30.04.2019 14:45;;0;0,01;0;3;43;34;80;;;
2019;4;18;Dienstag;30;Di 30.04.19;14:45;14;4;30.04.2019 14:45;30.04.2019 15:00;;0;0,02;0;2;2;31;36;;;
2019;4;18;Dienstag;30;Di 30.04.19;15:00;15;4;30.04.2019 15:00;30.04.2019 15:15;;0;0,02;0;2;1;35;39;;;
2019;4;18;Dienstag;30;Di 30.04.19;15:15;15;4;30.04.2019 15:15;30.04.2019 15:30;;0;0,01;0;2;2;40;45;;;
