Bericht:;Strom;;;;;;;;;;;;;;;;;;;;
von;01.01.2020 00:00;;;;;;;;;;;;;;;;;;;;
bis;01.01.2021 00:00;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;P1_H1_EDA;P4_H1_EDA;Z1_Bad_H1_EDA;Z1_RLT_H1_EDA;Z1_TWW_H1_EDA;Z_EV_H1_EDA;Z_H1_EDA;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;05:30;5;1;01.01.2020 05:30;01.01.2020 05:45;;0,07;0,07;0;1;5;32;39;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;05:45;5;1;01.01.2020 05:45;01.01.2020 06:00;;0,06;0,06;0;0;6;44;51;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;06:00;6;1;01.01.2020 06:00;01.01.2020 06:15;;0,06;0,06;0;1;5;29;36;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;06:15;6;1;01.01.2020 06:15;01.01.2020 06:30;;0,06;0,06;0;1;6;50;57;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;06:30;6;1;01.01.2020 06:30;01.01.2020 06:45;;0,07;0,07;0;1;5;36;43;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;06:45;6;1;01.01.2020 06:45;01.01.2020 07:00;;0,06;0,06;0;1;6;45;52;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;07:00;7;1;01.01.2020 07:00;01.01.2020 07:15;;0,06;0,06;0;0;5;47;54;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;07:15;7;1;01.01.2020 07:15;01.01.2020 07:30;;0,06;0,06;0;1;6;48;55;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;07:30;7;1;01.01.2020 07:30;01.01.2020 07:45;;0,07;0,07;0;1;5;54;61;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;07:45;7;1;01.01.2020 07:45;01.01.2020 08:00;;0,06;0,06;0;1;6;38;45;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;08:00;8;1;01.01.2020 08:00;01.01.2020 08:15;;0,06;0,06;0;1;5;57;63;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;08:15;8;1;01.01.2020 08:15;01.01.2020 08:30;;0,06;0,06;54;0;6;35;97;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;08:30;8;1;01.01.2020 08:30;01.01.2020 08:45;;0,07;0,07;90;1;5;46;142;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;08:45;8;1;01.01.2020 08:45;01.01.2020 09:00;;0,06;0,06;0;1;6;443;450;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;09:00;9;1;01.01.2020 09:00;01.01.2020 09:15;;0,06;0,06;0;1;5;599;606;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;09:15;9;1;01.01.2020 09:15;01.01.2020 09:30;;0,06;0,06;0;0;6;142;149;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;09:30;9;1;01.01.2020 09:30;01.01.2020 09:45;;0,07;0,07;0;1;5;68;75;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;09:45;9;1;01.01.2020 09:45;01.01.2020 10:00;;0,06;0,06;0;1;6;80;87;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;10:00;10;1;01.01.2020 10:00;01.01.2020 10:15;;0,06;0,06;0;1;94;71;168;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;10:15;10;1;01.01.2020 10:15;01.01.2020 10:30;;0,06;0,06;0;1;131;93;224;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;10:30;10;1;01.01.2020 10:30;01.01.2020 10:45;;0,07;0,07;0;0;136;61;200;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;10:45;10;1;01.01.2020 10:45;01.01.2020 11:00;;0,06;0,06;0;1;143;383;528;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;11:00;11;1;01.01.2020 11:00;01.01.2020 11:15;;0,06;0,06;0;1;149;289;440;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;11:15;11;1;01.01.2020 11:15;01.01.2020 11:30;;0,06;0,06;0;1;157;691;850;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;11:30;11;1;01.01.2020 11:30;01.01.2020 11:45;;0,07;0,07;0;1;101;219;322;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;11:45;11;1;01.01.2020 11:45;01.01.2020 12:00;;0,06;0,06;0;0;6;100;107;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;12:00;12;1;01.01.2020 12:00;01.01.2020 12:15;;0,06;0,06;0;1;5;80;87;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;12:15;12;1;01.01.2020 12:15;01.01.2020 12:30;;0,06;0,06;0;1;6;383;390;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;12:30;12;1;01.01.2020 12:30;01.01.2020 12:45;;0,07;0,07;0;1;5;365;372;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;12:45;12;1;01.01.2020 12:45;01.01.2020 13:00;;0,06;0,06;0;1;6;35;42;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;13:00;13;1;01.01.2020 13:00;01.01.2020 13:15;;0,06;0,06;0;0;5;268;274;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;13:15;13;1;01.01.2020 13:15;01.01.2020 13:30;;0,06;0,06;0;1;6;58;65;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;13:30;13;1;01.01.2020 13:30;01.01.2020 13:45;;0,07;0,07;0;1;5;71;78;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;13:45;13;1;01.01.2020 13:45;01.01.2020 14:00;;0,06;0,06;0;1;5;58;64;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;14:00;14;1;01.01.2020 14:00;01.01.2020 14:15;;0,06;0,06;0;0;6;74;82;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;14:15;14;1;01.01.2020 14:15;01.01.2020 14:30;;0,06;0,06;0;1;5;66;72;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;14:30;14;1;01.01.2020 14:30;01.01.2020 14:45;;0,07;0,07;0;1;6;78;85;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;14:45;14;1;01.01.2020 14:45;01.01.2020 15:00;;0,06;0,06;0;1;5;43;50;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;15:00;15;1;01.01.2020 15:00;01.01.2020 15:15;;0,06;0,06;0;1;6;80;87;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;15:15;15;1;01.01.2020 15:15;01.01.2020 15:30;;0,06;0,06;0;0;5;58;65;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;15:30;15;1;01.01.2020 15:30;01.01.2020 15:45;;0,07;0,07;0;1;6;51;58;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;15:45;15;1;01.01.2020 15:45;01.01.2020 16:00;;0,06;0,06;0;1;5;31;38;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;16:00;16;1;01.01.2020 16:00;01.01.2020 16:15;;0,06;0,06;0;1;6;45;52;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;16:15;16;1;01.01.2020 16:15;01.01.2020 16:30;;0,06;0,06;0;1;5;35;42;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;16:30;16;1;01.01.2020 16:30;01.01.2020 16:45;;0,07;0,07;0;0;6;56;63;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;16:45;16;1;01.01.2020 16:45;01.01.2020 17:00;;0,06;0,06;0;1;5;40;46;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;17:00;17;1;01.01.2020 17:00;01.01.2020 17:15;;0,06;0,06;0;1;6;54;61;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;17:15;17;1;01.01.2020 17:15;01.01.2020 17:30;;0,06;0,06;0;1;5;39;47;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;17:30;17;1;01.01.2020 17:30;01.01.2020 17:45;;0,07;0,07;0;0;6;56;62;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;17:45;17;1;01.01.2020 17:45;01.01.2020 18:00;;0,06;0,06;0;1;5;45;52;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;18:00;18;1;01.01.2020 18:00;01.01.2020 18:15;;0,06;0,06;0;1;6;49;56;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;18:15;18;1;01.01.2020 18:15;01.01.2020 18:30;;0,06;0,06;0;1;6;48;55;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;18:30;18;1;01.01.2020 18:30;01.01.2020 18:45;;0,07;0,07;0;1;5;46;53;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;18:45;18;1;01.01.2020 18:45;01.01.2020 19:00;;0,06;0,06;0;0;6;51;58;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;19:00;19;1;01.01.2020 19:00;01.01.2020 19:15;;0,06;0,06;0;1;5;42;49;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;19:15;19;1;01.01.2020 19:15;01.01.2020 19:30;;0,06;0,06;0;1;6;91;98;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;19:30;19;1;01.01.2020 19:30;01.01.2020 19:45;;0,07;0,07;0;1;5;82;89;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;19:45;19;1;01.01.2020 19:45;01.01.2020 20:00;;0,06;0,06;0;1;6;56;63;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;20:00;20;1;01.01.2020 20:00;01.01.2020 20:15;;0,06;0,06;0;0;5;92;99;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;20:15;20;1;01.01.2020 20:15;01.01.2020 20:30;;0,06;0,06;0;1;6;92;99;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;20:30;20;1;01.01.2020 20:30;01.01.2020 20:45;;0,07;0,07;0;1;26;95;122;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;20:45;20;1;01.01.2020 20:45;01.01.2020 21:00;;0,06;0,06;0;1;114;96;212;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;21:00;21;1;01.01.2020 21:00;01.01.2020 21:15;;0,06;0,06;0;0;122;82;207;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;21:15;21;1;01.01.2020 21:15;01.01.2020 21:30;;0,06;0,06;0;1;129;101;232;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;21:30;21;1;01.01.2020 21:30;01.01.2020 21:45;;0,07;0,07;0;1;65;88;154;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;21:45;21;1;01.01.2020 21:45;01.01.2020 22:00;;0,06;0,06;0;1;5;106;113;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;22:00;22;1;01.01.2020 22:00;01.01.2020 22:15;;0,06;0,06;0;1;6;105;112;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;22:15;22;1;01.01.2020 22:15;01.01.2020 22:30;;0,06;0,06;0;0;5;100;107;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;22:30;22;1;01.01.2020 22:30;01.01.2020 22:45;;0,07;0,07;0;1;6;71;79;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;22:45;22;1;01.01.2020 22:45;01.01.2020 23:00;;0,06;0,06;0;1;5;98;104;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;23:00;23;1;01.01.2020 23:00;01.01.2020 23:15;;0,06;0,06;0;1;6;56;63;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;23:15;23;1;01.01.2020 23:15;01.01.2020 23:30;;0,06;0,06;0;1;6;56;63;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;23:30;23;1;01.01.2020 23:30;01.01.2020 23:45;;0,07;0,07;0;0;5;44;51;;;
2020;1;1;Mittwoch;1;Mi 01.01.20;23:45;23;1;01.01.2020 23:45;02.01.2020 00:00;;0,06;0,06;0;1;6;46;53;;;
2020;1;1;Donnerstag;2;Do 02.01.20;00:00;0;1;02.01.2020 00:00;02.01.2020 00:15;;0,06;0,06;0;1;5;36;43;;;
2020;1;1;Donnerstag;2;Do 02.01.20;00:15;0;1;02.01.2020 00:15;02.01.2020 00:30;;0,06;0,06;0;1;6;41;48;;;
2020;1;1;Donnerstag;2;Do 02.01.20;00:30;0;1;02.01.2020 00:30;02.01.2020 00:45;;0,07;0,07;0;0;5;48;55;;;
2020;1;1;Donnerstag;2;Do 02.01.20;00:45;0;1;02.01.2020 00:45;02.01.2020 01:00;;0,06;0,06;0;1;6;36;43;;;
2020;1;1;Donnerstag;2;Do 02.01.20;01:00;1;1;02.01.2020 01:00;02.01.2020 01:15;;0,06;0,06;0;1;5;37;44;;;
2020;1;1;Donnerstag;2;Do 02.01.20;01:15;1;1;02.01.2020 01:15;02.01.2020 01:30;;0,06;0,06;0;1;6;45;52;;;
2020;1;1;Donnerstag;2;Do 02.01.20;01:30;1;1;02.01.2020 01:30;02.01.2020 01:45;;0,07;0,07;0;1;5;33;40;;;
2020;1;1;Donnerstag;2;Do 02.01.20;01:45;1;1;02.01.2020 01:45;02.01.2020 02:00;;0,06;0,06;0;0;6;43;50;;;
2020;1;1;Donnerstag;2;Do 02.01.20;02:00;2;1;02.01.2020 02:00;02.01.2020 02:15;;0,06;0,06;0;1;5;34;41;;;
2020;1;1;Donnerstag;2;Do 02.01.20;02:15;2;1;02.01.2020 02:15;02.01.2020 02:30;;0,06;0,06;0;1;6;40;46;;;
2020;1;1;Donnerstag;2;Do 02.01.20;02:30;2;1;02.01.2020 02:30;02.01.2020 02:45;;0,07;0,07;0;1;5;38;46;;;
2020;1;1;Donnerstag;2;Do 02.01.20;02:45;2;1;02.01.2020 02:45;02.01.2020 03:00;;0,06;0,06;0;1;6;35;41;;;
2020;1;1;Donnerstag;2;Do 02.01.20;03:00;3;1;02.01.2020 03:00;02.01.2020 03:15;;0,06;0,06;0;0;5;43;50;;;
2020;1;1;Donnerstag;2;Do 02.01.20;03:15;3;1;02.01.2020 03:15;02.01.2020 03:30;;0,06;0,06;0;1;6;30;37;;;
2020;1;1;Donnerstag;2;Do 02.01.20;03:30;3;1;02.01.2020 03:30;02.01.2020 03:45;;0,07;0,07;0;1;6;44;52;;;
2020;1;1;Donnerstag;2;Do 02.01.20;03:45;3;1;02.01.2020 03:45;02.01.2020 04:00;;0,06;0,06;0;1;5;32;38;;;
2020;1;1;Donnerstag;2;Do 02.01.20;04:00;4;1;02.01.2020 04:00;02.01.2020 04:15;;0,06;0,06;0;0;6;41;49;;;
2020;1;1;Donnerstag;2;Do 02.01.20;04:15;4;1;02.01.2020 04:15;02.01.2020 04:30;;0,06;0,06;0;1;5;37;43;;;
2020;1;1;Donnerstag;2;Do 02.01.20;04:30;4;1;02.01.2020 04:30;02.01.2020 04:45;;0,07;0,07;0;1;6;37;44;;;
2020;1;1;Donnerstag;2;Do 02.01.20;04:45;4;1;02.01.2020 04:45;02.01.2020 05:00;;0,06;0,06;0;1;5;40;47;;;
2020;1;1;Donnerstag;2;Do 02.01.20;05:00;5;1;02.01.2020 05:00;02.01.2020 05:15;;0,06;0,06;0;1;6;33;40;;;
2020;1;1;Donnerstag;2;Do 02.01.20;05:15;5;1;02.01.2020 05:15;02.01.2020 05:30;;0,06;0,06;0;0;5;44;51;;;
2020;1;1;Donnerstag;2;Do 02.01.20;05:30;5;1;02.01.2020 05:30;02.01.2020 05:45;;0,07;0,07;0;1;6;29;36;;;
2020;1;1;Donnerstag;2;Do 02.01.20;05:45;5;1;02.01.2020 05:45;02.01.2020 06:00;;0,06;0,06;0;1;5;44;51;;;
2020;1;1;Donnerstag;2;Do 02.01.20;06:00;6;1;02.01.2020 06:00;02.01.2020 06:15;;0,06;0,06;0;1;6;32;38;;;
2020;1;1;Donnerstag;2;Do 02.01.20;06:15;6;1;02.01.2020 06:15;02.01.2020 06:30;;0,06;0,06;0;1;5;44;51;;;
2020;1;1;Donnerstag;2;Do 02.01.20;06:30;6;1;02.01.2020 06:30;02.01.2020 06:45;;0,07;0,07;0;0;6;37;44;;;
2020;1;1;Donnerstag;2;Do 02.01.20;06:45;6;1;02.01.2020 06:45;02.01.2020 07:00;;0,06;0,06;0;1;5;47;54;;;
2020;1;1;Donnerstag;2;Do 02.01.20;07:00;7;1;02.01.2020 07:00;02.01.2020 07:15;;0,06;0,06;0;1;6;48;55;;;
2020;1;1;Donnerstag;2;Do 02.01.20;07:15;7;1;02.01.2020 07:15;02.01.2020 07:30;;0,06;0,06;0;1;5;46;53;;;
2020;1;1;Donnerstag;2;Do 02.01.20;07:30;7;1;02.01.2020 07:30;02.01.2020 07:45;;0,07;0,07;0;0;6;51;58;;;
2020;1;1;Donnerstag;2;Do 02.01.20;07:45;7;1;02.01.2020 07:45;02.01.2020 08:00;;0,06;0,06;0;1;5;42;49;;;
2020;1;1;Donnerstag;2;Do 02.01.20;08:00;8;1;02.01.2020 08:00;02.01.2020 08:15;;0,06;0,06;0;1;6;53;60;;;
2020;1;1;Donnerstag;2;Do 02.01.20;08:15;8;1;02.01.2020 08:15;02.01.2020 08:30;;0,06;0,06;0;1;5;37;44;;;
2020;1;1;Donnerstag;2;Do 02.01.20;08:30;8;1;02.01.2020 08:30;02.01.2020 08:45;;0,07;0,07;0;1;6;53;60;;;
2020;1;1;Donnerstag;2;Do 02.01.20;08:45;8;1;02.01.2020 08:45;02.01.2020 09:00;;0,06;0,06;0;0;5;208;215;;;
2020;1;1;Donnerstag;2;Do 02.01.20;09:00;9;1;02.01.2020 09:00;02.01.2020 09:15;;0,06;0,06;0;1;6;69;76;;;
2020;1;1;Donnerstag;2;Do 02.01.20;09:15;9;1;02.01.2020 09:15;02.01.2020 09:30;;0,06;0,06;0;1;5;67;74;;;
2020;1;1;Donnerstag;2;Do 02.01.20;09:30;9;1;02.01.2020 09:30;02.01.2020 09:45;;0,07;0,07;3;1;6;54;64;;;
2020;1;1;Donnerstag;2;Do 02.01.20;09:45;9;1;02.01.2020 09:45;02.01.2020 10:00;;0,06;0,06;0;1;5;32;38;;;
2020;1;1;Donnerstag;2;Do 02.01.20;10:00;10;1;02.01.2020 10:00;02.01.2020 10:15;;0,06;0,06;0;0;6;40;48;;;
2020;1;1;Donnerstag;2;Do 02.01.20;10:15;10;1;02.01.2020 10:15;02.01.2020 10:30;;0,06;0,06;0;1;5;39;46;;;
2020;1;1;Donnerstag;2;Do 02.01.20;10:30;10;1;02.01.2020 10:30;02.01.2020 10:45;;0,07;0,07;0;1;6;88;95;;;
2020;1;1;Donnerstag;2;Do 02.01.20;10:45;10;1;02.01.2020 10:45;02.01.2020 11:00;;0,06;0,06;0;1;5;43;49;;;
2020;1;1;Donnerstag;2;Do 02.01.20;11:00;11;1;02.01.2020 11:00;02.01.2020 11:15;;0,06;0,06;0;0;6;37;44;;;
2020;1;1;Donnerstag;2;Do 02.01.20;11:15;11;1;02.01.2020 11:15;02.01.2020 11:30;;0,06;0,06;0;1;5;66;74;;;
2020;1;1;Donnerstag;2;Do 02.01.20;11:30;11;1;02.01.2020 11:30;02.01.2020 11:45;;0,07;0,07;0;1;6;112;118;;;
2020;1;1;Donnerstag;2;Do 02.01.20;11:45;11;1;02.01.2020 11:45;02.01.2020 12:00;;0,06;0,06;0;1;5;77;84;;;
2020;1;1;Donnerstag;2;Do 02.01.20;12:00;12;1;02.01.2020 12:00;02.01.2020 12:15;;0,06;0,06;0;1;6;90;97;;;
2020;1;1;Donnerstag;2;Do 02.01.20;12:15;12;1;02.01.2020 12:15;02.01.2020 12:30;;0,06;0,06;0;0;5;120;127;;;
2020;1;1;Donnerstag;2;Do 02.01.20;12:30;12;1;02.01.2020 12:30;02.01.2020 12:45;;0,07;0,07;0;1;56;126;184;;;
2020;1;1;Donnerstag;2;Do 02.01.20;12:45;12;1;02.01.2020 12:45;02.01.2020 13:00;;0,06;0,06;0;1;123;123;248;;;
2020;1;1;Donnerstag;2;Do 02.01.20;13:00;13;1;02.01.2020 13:00;02.01.2020 13:15;;0,06;0,06;0;1;131;133;266;;;
2020;1;1;Donnerstag;2;Do 02.01.20;13:15;13;1;02.01.2020 13:15;02.01.2020 13:30;;0,06;0,06;0;1;42;115;158;;;
2020;1;1;Donnerstag;2;Do 02.01.20;13:30;13;1;02.01.2020 13:30;02.01.2020 13:45;;0,07;0,07;0;0;5;126;133;;;
2020;1;1;Donnerstag;2;Do 02.01.20;13:45;13;1;02.01.2020 13:45;02.01.2020 14:00;;0,06;0,06;0;1;6;111;118;;;
2020;1;1;Donnerstag;2;Do 02.01.20;14:00;14;1;02.01.2020 14:00;02.01.2020 14:15;;0,06;0,06;0;1;5;157;163;;;
2020;1;1;Donnerstag;2;Do 02.01.20;14:15;14;1;02.01.2020 14:15;02.01.2020 14:30;;0,06;0,06;0;1;5;120;128;;;
2020;1;1;Donnerstag;2;Do 02.01.20;14:30;14;1;02.01.2020 14:30;02.01.2020 14:45;;0,07;0,07;0;1;6;155;162;;;
2020;1;1;Donnerstag;2;Do 02.01.20;14:45;14;1;02.01.2020 14:45;02.01.2020 15:00;;0,06;0,06;0;0;5;47;53;;;
2020;1;1;Donnerstag;2;Do 02.01.20;15:00;15;1;02.01.2020 15:00;02.01.2020 15:15;;0,06;0,06;0;1;6;53;60;;;
2020;1;1;Donnerstag;2;Do 02.01.20;15:15;15;1;02.01.2020 15:15;02.01.2020 15:30;;0,06;0,06;0;1;5;42;49;;;
2020;1;1;Donnerstag;2;Do 02.01.20;15:30;15;1;02.01.2020 15:30;02.01.2020 15:45;;0,07;0,07;0;1;6;39;45;;;
2020;1;1;Donnerstag;2;Do 02.01.20;15:45;15;1;02.01.2020 15:45;02.01.2020 16:00;;0,06;0,06;0;0;5;36;44;;;
2020;1;1;Donnerstag;2;Do 02.01.20;16:00;16;1;02.01.2020 16:00;02.01.2020 16:15;;0,06;0,06;0;1;5;38;44;;;
2020;1;1;Donnerstag;2;Do 02.01.20;16:15;16;1;02.01.2020 16:15;02.01.2020 16:30;;0,06;0,06;0;1;6;45;52;;;
2020;1;1;Donnerstag;2;Do 02.01.20;16:30;16;1;02.01.2020 16:30;02.01.2020 16:45;;0,07;0,07;0;1;5;39;46;;;
2020;1;1;Donnerstag;2;Do 02.01.20;16:45;16;1;02.01.2020 16:45;02.01.2020 17:00;;0,06;0,06;0;1;6;56;63;;;
2020;1;1;Donnerstag;2;Do 02.01.20;17:00;17;1;02.01.2020 17:00;02.01.2020 17:15;;0,06;0,06;0;0;5;40;47;;;
2020;1;1;Donnerstag;2;Do 02.01.20;17:15;17;1;02.01.2020 17:15;02.01.2020 17:30;;0,06;0,06;0;1;6;52;59;;;
2020;1;1;Donnerstag;2;Do 02.01.20;17:30;17;1;02.01.2020 17:30;02.01.2020 17:45;;0,07;0,07;0;1;5;45;51;;;
2020;1;1;Donnerstag;2;Do 02.01.20;17:45;17;1;02.01.2020 17:45;02.01.2020 18:00;;0,06;0,06;0;1;5;168;175;;;
2020;1;1;Donnerstag;2;Do 02.01.20;18:00;18;1;02.01.2020 18:00;02.01.2020 18:15;;0,06;0,06;0;1;6;491;497;;;
2020;1;1;Donnerstag;2;Do 02.01.20;18:15;18;1;02.01.2020 18:15;02.01.2020 18:30;;0,06;0,06;0;0;5;71;79;;;
2020;1;1;Donnerstag;2;Do 02.01.20;18:30;18;1;02.01.2020 18:30;02.01.2020 18:45;;0,07;0,07;0;1;6;98;104;;;
2020;1;1;Donnerstag;2;Do 02.01.20;18:45;18;1;02.01.2020 18:45;02.01.2020 19:00;;0,06;0,06;0;1;5;408;415;;;
2020;1;1;Donnerstag;2;Do 02.01.20;19:00;19;1;02.01.2020 19:00;02.01.2020 19:15;;0,06;0,06;0;1;6;380;387;;;
