,Bericht:,Strom,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
24,2018,3,9,Donnerstag,1,Do 01.03.18,04:45,4,3,01.03.2018 04:45,01.03.2018 05:00,,,,,,,,,,,
25,2018,3,9,Donnerstag,1,Do 01.03.18,05:00,5,3,01.03.2018 05:00,01.03.2018 05:15,,,,,,,,,,,
26,2018,3,9,Donnerstag,1,Do 01.03.18,05:15,5,3,01.03.2018 05:15,01.03.2018 05:30,,,,,,,,,,,
27,2018,3,9,Donnerstag,1,Do 01.03.18,05:30,5,3,01.03.2018 05:30,01.03.2018 05:45,,,,,,,,,,,
28,2018,3,9,Donnerstag,1,Do 01.03.18,05:45,5,3,01.03.2018 05:45,01.03.2018 06:00,,,,,,,,,,,
29,2018,3,9,Donnerstag,1,Do 01.03.18,06:00,6,3,01.03.2018 06:00,01.03.2018 06:15,,,,,,,,,,,
30,2018,3,9,Donnerstag,1,Do 01.03.18,06:15,6,3,01.03.2018 06:15,01.03.2018 06:30,,,,,,,,,,,
31,2018,3,9,Donnerstag,1,Do 01.03.18,06:30,6,3,01.03.2018 06:30,01.03.2018 06:45,,,,,,,,,,,
32,2018,3,9,Donnerstag,1,Do 01.03.18,06:45,6,3,01.03.2018 06:45,01.03.2018 07:00,,,,,,,,,,,
33,2018,3,9,Donnerstag,1,Do 01.03.18,07:00,7,3,01.03.2018 07:00,01.03.2018 07:15,,,,,,,,,,,
34,2018,3,9,Donnerstag,1,Do 01.03.18,07:15,7,3,01.03.2018 07:15,01.03.2018 07:30,,,,,,,,,,,
35,2018,3,9,Donnerstag,1,Do 01.03.18,07:30,7,3,01.03.2018 07:30,01.03.2018 07:45,,,,,,,,,,,
36,2018,3,9,Donnerstag,1,Do 01.03.18,07:45,7,3,01.03.2018 07:45,01.03.2018 08:00,,,,,,,,,,,
37,2018,3,9,Donnerstag,1,Do 01.03.18,08:00,8,3,01.03.2018 08:00,01.03.2018 08:15,,,,,,,,,,,
38,2018,3,9,Donnerstag,1,Do 01.03.18,08:15,8,3,01.03.2018 08:15,01.03.2018 08:30,,,,,,,,,,,
39,2018,3,9,Donnerstag,1,Do 01.03.18,08:30,8,3,01.03.2018 08:30,01.03.2018 08:45,,,,,,,,,,,
40,2018,3,9,Donnerstag,1,Do 01.03.18,08:45,8,3,01.03.2018 08:45,01.03.2018 09:00,,,,,,,,,,,
41,2018,3,9,Donnerstag,1,Do 01.03.18,09:00,9,3,01.03.2018 09:00,01.03.2018 09:15,,,,,,,,,,,
42,2018,3,9,Donnerstag,1,Do 01.03.18,09:15,9,3,01.03.2018 09:15,01.03.2018 09:30,,,,,,,,,,,
43,2018,3,9,Donnerstag,1,Do 01.03.18,09:30,9,3,01.03.2018 09:30,01.03.2018 09:45,,,,,,,,,,,
44,2018,3,9,Donnerstag,1,Do 01.03.18,09:45,9,3,01.03.2018 09:45,01.03.2018 10:00,,0,0,0,0,1,0,"2,778",,,
45,2018,3,9,Donnerstag,1,Do 01.03.18,10:00,10,3,01.03.2018 10:00,01.03.2018 10:15,,0,0,0,2,3,"11,1120005","13,89000025",,,
46,2018,3,9,Donnerstag,1,Do 01.03.18,10:15,10,3,01.03.2018 10:15,01.03.2018 10:30,,0,0,0,2,3,"13,89000025","22,224001",,,
47,2018,3,9,Donnerstag,1,Do 01.03.18,10:30,10,3,01.03.2018 10:30,01.03.2018 10:45,,0,0,0,1,6,"22,224001","27,78000075",,,
48,2018,3,9,Donnerstag,1,Do 01.03.18,10:45,10,3,01.03.2018 10:45,01.03.2018 11:00,,0,0,0,3,5,"22,224001","36,11400225",,,
49,2018,3,9,Donnerstag,1,Do 01.03.18,11:00,11,3,01.03.2018 11:00,01.03.2018 11:15,,0,0,0,1,6,"22,224001","30,5580005",,,
50,2018,3,9,Donnerstag,1,Do 01.03.18,11:15,11,3,01.03.2018 11:15,01.03.2018 11:30,,0,0,0,1,5,"30,5580005","25,00200075",,,
51,2018,3,9,Donnerstag,1,Do 01.03.18,11:30,11,3,01.03.2018 11:30,01.03.2018 11:45,,0,0,0,3,5,"13,89000025","27,78000075",,,
52,2018,3,9,Donnerstag,1,Do 01.03.18,11:45,11,3,01.03.2018 11:45,01.03.2018 12:00,,0,0,0,2,6,"8,3340005","13,89000025",,,
53,2018,3,9,Donnerstag,1,Do 01.03.18,12:00,12,3,01.03.2018 12:00,01.03.2018 12:15,,0,0,0,3,5,"11,1120005","19,446001",,,
54,2018,3,9,Donnerstag,1,Do 01.03.18,12:15,12,3,01.03.2018 12:15,01.03.2018 12:30,,0,0,0,4,7,"19,446001","19,446001",,,
55,2018,3,9,Donnerstag,1,Do 01.03.18,12:30,12,3,01.03.2018 12:30,01.03.2018 12:45,,0,0,0,4,7,"5,55600025","8,3340005",,,
56,2018,3,9,Donnerstag,1,Do 01.03.18,12:45,12,3,01.03.2018 12:45,01.03.2018 13:00,,0,0,0,4,7,"2,778","27,78000075",,,
57,2018,3,9,Donnerstag,1,Do 01.03.18,13:00,13,3,01.03.2018 13:00,01.03.2018 13:15,,0,0,0,4,9,"5,55600025","16,66800125",,,
58,2018,3,9,Donnerstag,1,Do 01.03.18,13:15,13,3,01.03.2018 13:15,01.03.2018 13:30,,1,0,0,4,8,"8,3340005","16,66800125",,,
59,2018,3,9,Donnerstag,1,Do 01.03.18,13:30,13,3,01.03.2018 13:30,01.03.2018 13:45,,0,0,0,2,2,0,"5,55600025",,,
60,2018,3,9,Donnerstag,1,Do 01.03.18,13:45,13,3,01.03.2018 13:45,01.03.2018 14:00,,0,0,0,3,5,"2,778","5,55600025",,,
61,2018,3,9,Donnerstag,1,Do 01.03.18,14:00,14,3,01.03.2018 14:00,01.03.2018 14:15,,0,0,0,3,7,"5,55600025","19,446001",,,
62,2018,3,9,Donnerstag,1,Do 01.03.18,14:15,14,3,01.03.2018 14:15,01.03.2018 14:30,,0,0,0,3,7,"2,778","11,1120005",,,
63,2018,3,9,Donnerstag,1,Do 01.03.18,14:30,14,3,01.03.2018 14:30,01.03.2018 14:45,,0,0,0,2,7,"2,778","22,224001",,,
64,2018,3,9,Donnerstag,1,Do 01.03.18,14:45,14,3,01.03.2018 14:45,01.03.2018 15:00,,0,0,0,4,8,"5,55600025","19,446001",,,
65,2018,3,9,Donnerstag,1,Do 01.03.18,15:00,15,3,01.03.2018 15:00,01.03.2018 15:15,,0,0,0,4,7,"5,55600025","13,89000025",,,
66,2018,3,9,Donnerstag,1,Do 01.03.18,15:15,15,3,01.03.2018 15:15,01.03.2018 15:30,,0,0,0,2,14,"19,446001","27,78000075",,,
67,2018,3,9,Donnerstag,1,Do 01.03.18,15:30,15,3,01.03.2018 15:30,01.03.2018 15:45,,1,0,0,2,23,"5,55600025","30,5580005",,,
68,2018,3,9,Donnerstag,1,Do 01.03.18,15:45,15,3,01.03.2018 15:45,01.03.2018 16:00,,0,0,0,4,25,"2,778","38,892002",,,
69,2018,3,9,Donnerstag,1,Do 01.03.18,16:00,16,3,01.03.2018 16:00,01.03.2018 16:15,,0,0,0,3,19,"2,778","30,5580005",,,
70,2018,3,9,Donnerstag,1,Do 01.03.18,16:15,16,3,01.03.2018 16:15,01.03.2018 16:30,,0,0,0,2,3,"2,778","5,55600025",,,
71,2018,3,9,Donnerstag,1,Do 01.03.18,16:30,16,3,01.03.2018 16:30,01.03.2018 16:45,,0,0,0,4,2,"5,55600025","11,1120005",,,
72,2018,3,9,Donnerstag,1,Do 01.03.18,16:45,16,3,01.03.2018 16:45,01.03.2018 17:00,,0,0,0,0,3,"5,55600025","8,3340005",,,
73,2018,3,9,Donnerstag,1,Do 01.03.18,17:00,17,3,01.03.2018 17:00,01.03.2018 17:15,,0,0,0,3,3,0,"8,3340005",,,
74,2018,3,9,Donnerstag,1,Do 01.03.18,17:15,17,3,01.03.2018 17:15,01.03.2018 17:30,,0,0,0,4,5,"2,778","16,66800125",,,
75,2018,3,9,Donnerstag,1,Do 01.03.18,17:30,17,3,01.03.2018 17:30,01.03.2018 17:45,,1,0,0,3,3,"13,89000025","11,1120005",,,
76,2018,3,9,Donnerstag,1,Do 01.03.18,17:45,17,3,01.03.2018 17:45,01.03.2018 18:00,,0,0,0,3,3,"2,778","8,3340005",,,
77,2018,3,9,Donnerstag,1,Do 01.03.18,18:00,18,3,01.03.2018 18:00,01.03.2018 18:15,,0,0,0,5,5,"5,55600025","8,3340005",,,
78,2018,3,9,Donnerstag,1,Do 01.03.18,18:15,18,3,01.03.2018 18:15,01.03.2018 18:30,,0,0,0,2,4,"11,1120005","22,224001",,,
79,2018,3,9,Donnerstag,1,Do 01.03.18,18:30,18,3,01.03.2018 18:30,01.03.2018 18:45,,0,0,0,3,3,"11,1120005","8,3340005",,,
80,2018,3,9,Donnerstag,1,Do 01.03.18,18:45,18,3,01.03.2018 18:45,01.03.2018 19:00,,0,0,0,3,4,"2,778","8,3340005",,,
81,2018,3,9,Donnerstag,1,Do 01.03.18,19:00,19,3,01.03.2018 19:00,01.03.2018 19:15,,0,0,0,2,4,"8,3340005","19,446001",,,
82,2018,3,9,Donnerstag,1,Do 01.03.18,19:15,19,3,01.03.2018 19:15,01.03.2018 19:30,,0,0,0,5,2,"11,1120005","19,446001",,,
83,2018,3,9,Donnerstag,1,Do 01.03.18,19:30,19,3,01.03.2018 19:30,01.03.2018 19:45,,1,0,0,4,4,0,"16,66800125",,,
84,2018,3,9,Donnerstag,1,Do 01.03.18,19:45,19,3,01.03.2018 19:45,01.03.2018 20:00,,0,0,0,2,3,"8,3340005","16,66800125",,,
85,2018,3,9,Donnerstag,1,Do 01.03.18,20:00,20,3,01.03.2018 20:00,01.03.2018 20:15,,0,0,0,3,4,"8,3340005","22,224001",,,
86,2018,3,9,Donnerstag,1,Do 01.03.18,20:15,20,3,01.03.2018 20:15,01.03.2018 20:30,,0,0,0,4,2,"5,55600025","11,1120005",,,
87,2018,3,9,Donnerstag,1,Do 01.03.18,20:30,20,3,01.03.2018 20:30,01.03.2018 20:45,,0,0,0,2,4,"2,778","22,224001",,,
88,2018,3,9,Donnerstag,1,Do 01.03.18,20:45,20,3,01.03.2018 20:45,01.03.2018 21:00,,0,0,0,4,4,"8,3340005","13,89000025",,,
89,2018,3,9,Donnerstag,1,Do 01.03.18,21:00,21,3,01.03.2018 21:00,01.03.2018 21:15,,0,0,0,2,4,"8,3340005","11,1120005",,,
90,2018,3,9,Donnerstag,1,Do 01.03.18,21:15,21,3,01.03.2018 21:15,01.03.2018 21:30,,0,0,0,3,4,"2,778","11,1120005",,,
91,2018,3,9,Donnerstag,1,Do 01.03.18,21:30,21,3,01.03.2018 21:30,01.03.2018 21:45,,1,0,0,2,4,"5,55600025","13,89000025",,,
92,2018,3,9,Donnerstag,1,Do 01.03.18,21:45,21,3,01.03.2018 21:45,01.03.2018 22:00,,0,0,0,2,4,"11,1120005","16,66800125",,,
93,2018,3,9,Donnerstag,1,Do 01.03.18,22:00,22,3,01.03.2018 22:00,01.03.2018 22:15,,0,0,0,3,4,"2,778","16,66800125",,,
94,2018,3,9,Donnerstag,1,Do 01.03.18,22:15,22,3,01.03.2018 22:15,01.03.2018 22:30,,,,,,,,,,,
95,2018,3,9,Donnerstag,1,Do 01.03.18,22:30,22,3,01.03.2018 22:30,01.03.2018 22:45,,,,,,,,,,,
96,2018,3,9,Donnerstag,1,Do 01.03.18,22:45,22,3,01.03.2018 22:45,01.03.2018 23:00,,,,,,,,,,,
97,2018,3,9,Donnerstag,1,Do 01.03.18,23:00,23,3,01.03.2018 23:00,01.03.2018 23:15,,,,,,,,,,,
98,2018,3,9,Donnerstag,1,Do 01.03.18,23:15,23,3,01.03.2018 23:15,01.03.2018 23:30,,,,,,,,,,,
99,2018,3,9,Donnerstag,1,Do 01.03.18,23:30,23,3,01.03.2018 23:30,01.03.2018 23:45,,,,,,,,,,,
100,2018,3,9,Donnerstag,1,Do 01.03.18,23:45,23,3,01.03.2018 23:45,02.03.2018 00:00,,,,,,,,,,,
101,2018,3,9,Freitag,2,Fr 02.03.18,00:00,0,3,02.03.2018 00:00,02.03.2018 00:15,,,,,,,,,,,
102,2018,3,9,Freitag,2,Fr 02.03.18,00:15,0,3,02.03.2018 00:15,02.03.2018 00:30,,,,,,,,,,,
103,2018,3,9,Freitag,2,Fr 02.03.18,00:30,0,3,02.03.2018 00:30,02.03.2018 00:45,,,,,,,,,,,
104,2018,3,9,Freitag,2,Fr 02.03.18,00:45,0,3,02.03.2018 00:45,02.03.2018 01:00,,,,,,,,,,,
105,2018,3,9,Freitag,2,Fr 02.03.18,01:00,1,3,02.03.2018 01:00,02.03.2018 01:15,,,,,,,,,,,
106,2018,3,9,Freitag,2,Fr 02.03.18,01:15,1,3,02.03.2018 01:15,02.03.2018 01:30,,,,,,,,,,,
107,2018,3,9,Freitag,2,Fr 02.03.18,01:30,1,3,02.03.2018 01:30,02.03.2018 01:45,,,,,,,,,,,
108,2018,3,9,Freitag,2,Fr 02.03.18,01:45,1,3,02.03.2018 01:45,02.03.2018 02:00,,,,,,,,,,,
109,2018,3,9,Freitag,2,Fr 02.03.18,02:00,2,3,02.03.2018 02:00,02.03.2018 02:15,,,,,,,,,,,
110,2018,3,9,Freitag,2,Fr 02.03.18,02:15,2,3,02.03.2018 02:15,02.03.2018 02:30,,,,,,,,,,,
111,2018,3,9,Freitag,2,Fr 02.03.18,02:30,2,3,02.03.2018 02:30,02.03.2018 02:45,,,,,,,,,,,
112,2018,3,9,Freitag,2,Fr 02.03.18,02:45,2,3,02.03.2018 02:45,02.03.2018 03:00,,,,,,,,,,,
113,2018,3,9,Freitag,2,Fr 02.03.18,03:00,3,3,02.03.2018 03:00,02.03.2018 03:15,,,,,,,,,,,
114,2018,3,9,Freitag,2,Fr 02.03.18,03:15,3,3,02.03.2018 03:15,02.03.2018 03:30,,,,,,,,,,,
115,2018,3,9,Freitag,2,Fr 02.03.18,03:30,3,3,02.03.2018 03:30,02.03.2018 03:45,,,,,,,,,,,
116,2018,3,9,Freitag,2,Fr 02.03.18,03:45,3,3,02.03.2018 03:45,02.03.2018 04:00,,,,,,,,,,,
117,2018,3,9,Freitag,2,Fr 02.03.18,04:00,4,3,02.03.2018 04:00,02.03.2018 04:15,,,,,,,,,,,
118,2018,3,9,Freitag,2,Fr 02.03.18,04:15,4,3,02.03.2018 04:15,02.03.2018 04:30,,,,,,,,,,,
119,2018,3,9,Freitag,2,Fr 02.03.18,04:30,4,3,02.03.2018 04:30,02.03.2018 04:45,,,,,,,,,,,
120,2018,3,9,Freitag,2,Fr 02.03.18,04:45,4,3,02.03.2018 04:45,02.03.2018 05:00,,,,,,,,,,,
121,2018,3,9,Freitag,2,Fr 02.03.18,05:00,5,3,02.03.2018 05:00,02.03.2018 05:15,,,,,,,,,,,
122,2018,3,9,Freitag,2,Fr 02.03.18,05:15,5,3,02.03.2018 05:15,02.03.2018 05:30,,,,,,,,,,,
123,2018,3,9,Freitag,2,Fr 02.03.18,05:30,5,3,02.03.2018 05:30,02.03.2018 05:45,,,,,,,,,,,
124,2018,3,9,Freitag,2,Fr 02.03.18,05:45,5,3,02.03.2018 05:45,02.03.2018 06:00,,,,,,,,,,,
125,2018,3,9,Freitag,2,Fr 02.03.18,06:00,6,3,02.03.2018 06:00,02.03.2018 06:15,,,,,,,,,,,
126,2018,3,9,Freitag,2,Fr 02.03.18,06:15,6,3,02.03.2018 06:15,02.03.2018 06:30,,,,,,,,,,,
127,2018,3,9,Freitag,2,Fr 02.03.18,06:30,6,3,02.03.2018 06:30,02.03.2018 06:45,,,,,,,,,,,
128,2018,3,9,Freitag,2,Fr 02.03.18,06:45,6,3,02.03.2018 06:45,02.03.2018 07:00,,,,,,,,,,,
129,2018,3,9,Freitag,2,Fr 02.03.18,07:00,7,3,02.03.2018 07:00,02.03.2018 07:15,,,,,,,,,,,
130,2018,3,9,Freitag,2,Fr 02.03.18,07:15,7,3,02.03.2018 07:15,02.03.2018 07:30,,,,,,,,,,,
131,2018,3,9,Freitag,2,Fr 02.03.18,07:30,7,3,02.03.2018 07:30,02.03.2018 07:45,,,,,,,,,,,
132,2018,3,9,Freitag,2,Fr 02.03.18,07:45,7,3,02.03.2018 07:45,02.03.2018 08:00,,,,,,,,,,,
133,2018,3,9,Freitag,2,Fr 02.03.18,08:00,8,3,02.03.2018 08:00,02.03.2018 08:15,,,,,,,,,,,
134,2018,3,9,Freitag,2,Fr 02.03.18,08:15,8,3,02.03.2018 08:15,02.03.2018 08:30,,,,,,,,,,,
135,2018,3,9,Freitag,2,Fr 02.03.18,08:30,8,3,02.03.2018 08:30,02.03.2018 08:45,,,,,,,,,,,
136,2018,3,9,Freitag,2,Fr 02.03.18,08:45,8,3,02.03.2018 08:45,02.03.2018 09:00,,,,,,,,,,,
137,2018,3,9,Freitag,2,Fr 02.03.18,09:00,9,3,02.03.2018 09:00,02.03.2018 09:15,,,,,,,,,,,
138,2018,3,9,Freitag,2,Fr 02.03.18,09:15,9,3,02.03.2018 09:15,02.03.2018 09:30,,,,,,,,,,,
139,2018,3,9,Freitag,2,Fr 02.03.18,09:30,9,3,02.03.2018 09:30,02.03.2018 09:45,,,,,,,,,,,
140,2018,3,9,Freitag,2,Fr 02.03.18,09:45,9,3,02.03.2018 09:45,02.03.2018 10:00,,,,,,,,,,,
141,2018,3,9,Freitag,2,Fr 02.03.18,10:00,10,3,02.03.2018 10:00,02.03.2018 10:15,,,,,,,,,,,
142,2018,3,9,Freitag,2,Fr 02.03.18,10:15,10,3,02.03.2018 10:15,02.03.2018 10:30,,,,,,,,,,,
143,2018,3,9,Freitag,2,Fr 02.03.18,10:30,10,3,02.03.2018 10:30,02.03.2018 10:45,,,,,1,,,"11,1120005",,,
144,2018,3,9,Freitag,2,Fr 02.03.18,10:45,10,3,02.03.2018 10:45,02.03.2018 11:00,,0,0,0,3,28,"5,55600025","44,44800175",,,
145,2018,3,9,Freitag,2,Fr 02.03.18,11:00,11,3,02.03.2018 11:00,02.03.2018 11:15,,0,0,0,5,27,"5,55600025","36,11400225",,,
146,2018,3,9,Freitag,2,Fr 02.03.18,11:15,11,3,02.03.2018 11:15,02.03.2018 11:30,,0,0,0,2,25,"2,778","30,5580005",,,
147,2018,3,9,Freitag,2,Fr 02.03.18,11:30,11,3,02.03.2018 11:30,02.03.2018 11:45,,1,0,0,2,24,"2,778","11,1120005",,,
148,2018,3,9,Freitag,2,Fr 02.03.18,11:45,11,3,02.03.2018 11:45,02.03.2018 12:00,,0,0,0,3,21,"8,3340005","30,5580005",,,
149,2018,3,9,Freitag,2,Fr 02.03.18,12:00,12,3,02.03.2018 12:00,02.03.2018 12:15,,0,0,0,1,30,"5,55600025","22,224001",,,
150,2018,3,9,Freitag,2,Fr 02.03.18,12:15,12,3,02.03.2018 12:15,02.03.2018 12:30,,0,0,0,2,2,"2,778","11,1120005",,,
151,2018,3,9,Freitag,2,Fr 02.03.18,12:30,12,3,02.03.2018 12:30,02.03.2018 12:45,,0,0,0,2,1,"8,3340005","2,778",,,
152,2018,3,9,Freitag,2,Fr 02.03.18,12:45,12,3,02.03.2018 12:45,02.03.2018 13:00,,0,0,0,3,3,0,"22,224001",,,
153,2018,3,9,Freitag,2,Fr 02.03.18,13:00,13,3,02.03.2018 13:00,02.03.2018 13:15,,0,0,0,3,3,"13,89000025","2,778",,,
154,2018,3,9,Freitag,2,Fr 02.03.18,13:15,13,3,02.03.2018 13:15,02.03.2018 13:30,,0,0,0,3,3,"11,1120005","13,89000025",,,
155,2018,3,9,Freitag,2,Fr 02.03.18,13:30,13,3,02.03.2018 13:30,02.03.2018 13:45,,1,0,0,2,2,0,"8,3340005",,,
156,2018,3,9,Freitag,2,Fr 02.03.18,13:45,13,3,02.03.2018 13:45,02.03.2018 14:00,,0,0,0,4,3,"5,55600025","19,446001",,,
157,2018,3,9,Freitag,2,Fr 02.03.18,14:00,14,3,02.03.2018 14:00,02.03.2018 14:15,,0,0,0,4,5,9,17,,,
158,2018,3,9,Freitag,2,Fr 02.03.18,14:15,14,3,02.03.2018 14:15,02.03.2018 14:30,,0,0,0,4,4,8,17,,,
159,2018,3,9,Freitag,2,Fr 02.03.18,14:30,14,3,02.03.2018 14:30,02.03.2018 14:45,,0,0,324,5,4,319,654,,,
160,2018,3,9,Freitag,2,Fr 02.03.18,14:45,14,3,02.03.2018 14:45,02.03.2018 15:00,,0,0,34,4,4,39,83,,,
161,2018,3,9,Freitag,2,Fr 02.03.18,15:00,15,3,02.03.2018 15:00,02.03.2018 15:15,,0,0,0,4,4,8,17,,,
162,2018,3,9,Freitag,2,Fr 02.03.18,15:15,15,3,02.03.2018 15:15,02.03.2018 15:30,,0,0,0,4,4,6,15,,,
163,2018,3,9,Freitag,2,Fr 02.03.18,15:30,15,3,02.03.2018 15:30,02.03.2018 15:45,,0,0,0,5,4,8,17,,,
164,2018,3,9,Freitag,2,Fr 02.03.18,15:45,15,3,02.03.2018 15:45,02.03.2018 16:00,,1,0,0,4,4,8,17,,,
165,2018,3,9,Freitag,2,Fr 02.03.18,16:00,16,3,02.03.2018 16:00,02.03.2018 16:15,,0,0,0,4,4,8,17,,,
166,2018,3,9,Freitag,2,Fr 02.03.18,16:15,16,3,02.03.2018 16:15,02.03.2018 16:30,,0,0,0,4,4,8,17,,,
167,2018,3,9,Freitag,2,Fr 02.03.18,16:30,16,3,02.03.2018 16:30,02.03.2018 16:45,,0,0,0,5,5,8,17,,,
168,2018,3,9,Freitag,2,Fr 02.03.18,16:45,16,3,02.03.2018 16:45,02.03.2018 17:00,,0,0,0,4,4,8,17,,,
169,2018,3,9,Freitag,2,Fr 02.03.18,17:00,17,3,02.03.2018 17:00,02.03.2018 17:15,,0,0,0,4,4,8,17,,,
170,2018,3,9,Freitag,2,Fr 02.03.18,17:15,17,3,02.03.2018 17:15,02.03.2018 17:30,,0,0,0,5,4,8,17,,,
171,2018,3,9,Freitag,2,Fr 02.03.18,17:30,17,3,02.03.2018 17:30,02.03.2018 17:45,,0,0,0,4,4,9,17,,,
172,2018,3,9,Freitag,2,Fr 02.03.18,17:45,17,3,02.03.2018 17:45,02.03.2018 18:00,,1,0,0,4,4,8,18,,,
173,2018,3,9,Freitag,2,Fr 02.03.18,18:00,18,3,02.03.2018 18:00,02.03.2018 18:15,,0,0,0,5,5,12,21,,,
174,2018,3,9,Freitag,2,Fr 02.03.18,18:15,18,3,02.03.2018 18:15,02.03.2018 18:30,,0,0,0,4,5,12,23,,,
175,2018,3,9,Freitag,2,Fr 02.03.18,18:30,18,3,02.03.2018 18:30,02.03.2018 18:45,,0,0,0,4,6,13,24,,,
176,2018,3,9,Freitag,2,Fr 02.03.18,18:45,18,3,02.03.2018 18:45,02.03.2018 19:00,,0,0,0,5,6,12,23,,,
177,2018,3,9,Freitag,2,Fr 02.03.18,19:00,19,3,02.03.2018 19:00,02.03.2018 19:15,,0,0,0,4,6,13,24,,,
178,2018,3,9,Freitag,2,Fr 02.03.18,19:15,19,3,02.03.2018 19:15,02.03.2018 19:30,,0,0,0,4,7,12,24,,,
179,2018,3,9,Freitag,2,Fr 02.03.18,19:30,19,3,02.03.2018 19:30,02.03.2018 19:45,,0,0,0,5,6,13,23,,,
180,2018,3,9,Freitag,2,Fr 02.03.18,19:45,19,3,02.03.2018 19:45,02.03.2018 20:00,,1,0,0,4,6,11,22,,,
181,2018,3,9,Freitag,2,Fr 02.03.18,20:00,20,3,02.03.2018 20:00,02.03.2018 20:15,,0,0,0,4,6,13,24,,,
182,2018,3,9,Freitag,2,Fr 02.03.18,20:15,20,3,02.03.2018 20:15,02.03.2018 20:30,,0,0,0,5,6,13,24,,,
183,2018,3,9,Freitag,2,Fr 02.03.18,20:30,20,3,02.03.2018 20:30,02.03.2018 20:45,,0,0,0,4,6,13,24,,,
